geneA.name	geneA.id	geneB.name	geneB.id	paircount	splitcount	transcripts.list
BMS1	ENSG00000165733	AGAP9	ENSG00000204172	0	1	ENST00000374518_0:510_ENST00000452145_404:2387
BMS1	ENSG00000165733	AGAP5	ENSG00000172650	0	1	ENST00000374518_0:510_ENST00000374094_404:2394;ENST00000374518_0:510_ENST00000581191_694:2779;ENST00000374518_0:510_ENST00000443782_349:2430
FBXO38	ENSG00000145868	C7orf50	ENSG00000146540	0	1	ENST00000397098_0:1056_ENST00000340253_2821:4424;ENST00000357429_0:199_ENST00000340253_2821:4424;ENST00000397098_0:1056_ENST00000513826_1983:3585;ENST00000491163_0:173_ENST00000340253_2821:4424;ENST00000357429_0:199_ENST00000296701_2086:3680;ENST00000397098_0:1056_ENST00000296701_2086:3680;ENST00000397100_0:170_ENST00000513826_1983:3585;ENST00000491163_0:173_ENST00000296701_2086:3680;ENST00000397100_0:170_ENST00000340253_2821:4424;ENST00000357429_0:199_ENST00000513826_1983:3585;ENST00000397100_0:170_ENST00000296701_2086:3680;ENST00000491163_0:173_ENST00000513826_1983:3585
ATF7	ENSG00000170653	ATXN2	ENSG00000204842	0	1	ENST00000644883_0:339_ENST00000456903_119:5218;ENST00000643669_0:339_ENST00000456903_119:5218;ENST00000647305_0:339_ENST00000456903_119:5218;ENST00000377617_0:893_ENST00000588078_90:531;ENST00000550104_0:893_ENST00000588078_90:531;ENST00000616825_0:893_ENST00000588078_90:531;ENST00000377617_0:893_ENST00000591397_201:860;ENST00000550104_0:893_ENST00000591397_201:860;ENST00000616825_0:893_ENST00000591397_201:860;ENST00000608853_0:567_ENST00000588078_90:531;ENST00000616825_0:893_ENST00000548118_115:774;ENST00000550104_0:893_ENST00000548118_115:774;ENST00000377617_0:893_ENST00000548118_115:774;ENST00000647305_0:339_ENST00000588078_90:531;ENST00000644883_0:339_ENST00000588078_90:531;ENST00000643669_0:339_ENST00000588078_90:531;ENST00000644883_0:339_ENST00000548118_115:774;ENST00000643669_0:339_ENST00000548118_115:774;ENST00000647305_0:339_ENST00000548118_115:774;ENST00000608853_0:567_ENST00000548118_115:774;ENST00000608853_0:567_ENST00000420353_198:6680;ENST00000377617_0:893_ENST00000548446_161:1892;ENST00000550104_0:893_ENST00000548446_161:1892;ENST00000616825_0:893_ENST00000548446_161:1892;ENST00000377617_0:893_ENST00000420353_198:6680;ENST00000550104_0:893_ENST00000420353_198:6680;ENST00000616825_0:893_ENST00000420353_198:6680;ENST00000643669_0:339_ENST00000420353_198:6680;ENST00000644883_0:339_ENST00000420353_198:6680;ENST00000647305_0:339_ENST00000420353_198:6680;ENST00000608853_0:567_ENST00000591397_201:860;ENST00000643669_0:339_ENST00000591397_201:860;ENST00000644883_0:339_ENST00000591397_201:860;ENST00000647305_0:339_ENST00000591397_201:860;ENST00000616825_0:893_ENST00000456903_119:5218;ENST00000550104_0:893_ENST00000456903_119:5218;ENST00000377617_0:893_ENST00000456903_119:5218;ENST00000608853_0:567_ENST00000548446_161:1892;ENST00000643669_0:339_ENST00000548446_161:1892;ENST00000644883_0:339_ENST00000548446_161:1892;ENST00000647305_0:339_ENST00000548446_161:1892;ENST00000608853_0:567_ENST00000456903_119:5218
SRPRB	ENSG00000144867	NTAN1	ENSG00000157045	0	1	ENST00000484684_0:388_ENST00000622833_298:1049;ENST00000484684_0:388_ENST00000287706_452:1204;ENST00000466490_0:439_ENST00000622833_298:1049;ENST00000484684_0:388_ENST00000624579_364:1115;ENST00000466490_0:439_ENST00000568320_273:667;ENST00000484684_0:388_ENST00000566419_346:738;ENST00000484684_0:388_ENST00000568320_273:667;ENST00000466490_0:439_ENST00000566419_346:738;ENST00000466490_0:439_ENST00000624579_364:1115;ENST00000466490_0:439_ENST00000287706_452:1204
UBE2G1	ENSG00000132388	UNK	ENSG00000132478	0	1	ENST00000589666_0:214_ENST00000572484_473:1514;ENST00000589666_0:214_ENST00000571953_150:553;ENST00000589666_0:214_ENST00000574059_384:569;ENST00000589666_0:214_ENST00000396981_212:3974
ZNF510	ENSG00000081386	ZNF782	ENSG00000196597	0	3	ENST00000481138_0:906_ENST00000223428_13:5154;ENST00000535338_0:508_ENST00000223428_13:5154;ENST00000481138_0:401_ENST00000374641_96:675;ENST00000481138_0:906_ENST00000375231_475:5616;ENST00000478850_0:561_ENST00000374641_96:675;ENST00000478850_0:273_ENST00000375231_475:5616;ENST00000478850_0:273_ENST00000374641_96:675;ENST00000289032_0:209_ENST00000374641_96:675;ENST00000535338_0:508_ENST00000375231_475:5616;ENST00000478850_0:273_ENST00000223428_13:5154;ENST00000481138_0:401_ENST00000375231_475:5616;ENST00000535338_0:508_ENST00000374641_96:675;ENST00000481138_0:401_ENST00000223428_13:5154;ENST00000289032_0:209_ENST00000375231_475:5616;ENST00000481138_0:906_ENST00000374641_96:675;ENST00000478850_0:561_ENST00000375231_475:5616;ENST00000289032_0:209_ENST00000223428_13:5154;ENST00000478850_0:561_ENST00000223428_13:5154
MAPKAP1	ENSG00000119487	UBAC2	ENSG00000134882	0	1	ENST00000433483_0:232_ENST00000457666_269:627;ENST00000373511_0:261_ENST00000376440_659:2525;ENST00000394060_0:261_ENST00000376440_659:2525;ENST00000394060_0:261_ENST00000457666_269:627;ENST00000373511_0:261_ENST00000457666_269:627;ENST00000433483_0:232_ENST00000376440_659:2525;ENST00000427078_0:207_ENST00000376440_659:2525;ENST00000373496_0:228_ENST00000457666_269:627;ENST00000265960_0:264_ENST00000376440_659:2525;ENST00000394063_0:264_ENST00000376440_659:2525;ENST00000373496_0:228_ENST00000376440_659:2525;ENST00000373503_0:242_ENST00000376440_659:2525;ENST00000427078_0:207_ENST00000457666_269:627;ENST00000350766_0:233_ENST00000376440_659:2525;ENST00000373503_0:242_ENST00000457666_269:627;ENST00000394063_0:264_ENST00000457666_269:627;ENST00000265960_0:264_ENST00000457666_269:627;ENST00000350766_0:233_ENST00000457666_269:627
CTDNEP1	ENSG00000175826	ATF6B	ENSG00000213676	0	1	ENST00000574322_0:968_ENST00000375201_379:2624;ENST00000318988_0:1057_ENST00000375203_375:2620;ENST00000572043_0:565_ENST00000375203_375:2620;ENST00000573600_0:1011_ENST00000375203_375:2620;ENST00000573600_0:1011_ENST00000453203_352:2532;ENST00000570828_0:483_ENST00000453203_352:2532;ENST00000572043_0:565_ENST00000375201_379:2624;ENST00000573600_0:1011_ENST00000375201_379:2624;ENST00000318988_0:1057_ENST00000375201_379:2624;ENST00000574322_0:968_ENST00000375203_375:2620;ENST00000574322_0:968_ENST00000453203_352:2532;ENST00000318988_0:1057_ENST00000453203_352:2532;ENST00000575783_0:795_ENST00000375201_379:2624;ENST00000570828_0:483_ENST00000375203_375:2620;ENST00000570828_0:483_ENST00000375201_379:2624;ENST00000575783_0:795_ENST00000453203_352:2532;ENST00000575783_0:795_ENST00000375203_375:2620;ENST00000572043_0:565_ENST00000453203_352:2532
RPL5	ENSG00000122406	HMGB1	ENSG00000189403	0	1	ENST00000645300_0:105_ENST00000405805_927:4199
TLN1	ENSG00000137076	RPL41	ENSG00000229117	0	1	ENST00000314888_0:2258_ENST00000501597_75:469;ENST00000314888_0:2258_ENST00000546591_194:699
GRN	ENSG00000030582	ZDHHC3	ENSG00000163812	0	1	ENST00000591740_0:565_ENST00000342790_236:1336;ENST00000591740_0:565_ENST00000424952_247:2687;ENST00000591740_0:565_ENST00000296127_252:3101
PTPRK	ENSG00000152894	ZNF43	ENSG00000198521	0	1	ENST00000368226_0:811_ENST00000595461_646:3399;ENST00000532331_0:613_ENST00000595461_646:3399;ENST00000368210_0:753_ENST00000594012_500:5584;ENST00000368226_0:811_ENST00000598381_323:3004;ENST00000368213_0:720_ENST00000598381_323:3004;ENST00000368207_0:720_ENST00000598381_323:3004;ENST00000368210_0:753_ENST00000598381_323:3004;ENST00000532331_0:613_ENST00000594012_500:5584;ENST00000368215_0:495_ENST00000598381_323:3004;ENST00000532331_0:613_ENST00000598381_323:3004;ENST00000368215_0:495_ENST00000594012_500:5584;ENST00000368210_0:753_ENST00000595461_646:3399;ENST00000368207_0:720_ENST00000595461_646:3399;ENST00000368213_0:720_ENST00000595461_646:3399;ENST00000368215_0:495_ENST00000595461_646:3399;ENST00000368207_0:720_ENST00000594012_500:5584;ENST00000368213_0:720_ENST00000594012_500:5584;ENST00000368226_0:811_ENST00000594012_500:5584
TRHDE	ENSG00000072657	NFE2L2	ENSG00000116044	0	1	ENST00000261180_0:1545_ENST00000586532_189:942;ENST00000261180_0:1545_ENST00000449627_109:909;ENST00000261180_0:1545_ENST00000464747_499:2749;ENST00000261180_0:1545_ENST00000588123_372:814;ENST00000261180_0:1545_ENST00000423513_52:1382;ENST00000261180_0:1545_ENST00000397063_398:2651;ENST00000261180_0:1545_ENST00000448782_131:975;ENST00000261180_0:1545_ENST00000421929_272:979;ENST00000261180_0:1545_ENST00000397062_600:2853;ENST00000261180_0:1545_ENST00000446151_170:2399
TRHDE	ENSG00000072657	S100A11	ENSG00000163191	0	1	ENST00000547300_0:339_ENST00000271638_296:594;ENST00000261180_0:1139_ENST00000271638_296:594
CBX3	ENSG00000122565	CCDC32	ENSG00000128891	0	1	ENST00000416810_0:338_ENST00000409747_0:1717;ENST00000558113_0:292_ENST00000409747_0:1717;ENST00000559911_0:292_ENST00000409747_0:1717;ENST00000560305_0:292_ENST00000409747_0:1717;ENST00000561011_0:458_ENST00000409747_0:1717;ENST00000559103_0:290_ENST00000409747_0:1717;ENST00000558871_0:323_ENST00000409747_0:1717;ENST00000558750_0:471_ENST00000409747_0:1717;ENST00000358005_0:518_ENST00000409747_0:1717;ENST00000625629_0:523_ENST00000409747_0:1717
RGS17	ENSG00000091844	FBXO5	ENSG00000112029	0	1	ENST00000367225_0:469_ENST00000367241_346:2221;ENST00000206262_0:595_ENST00000367241_346:2221
ADAMTS7	ENSG00000136378	TUBB3	ENSG00000258947	0	1	ENST00000388820_0:2346_ENST00000555810_276:767;ENST00000388820_0:2346_ENST00000315491_416:1769;ENST00000388820_0:2346_ENST00000554444_631:1978
ADAMTS7	ENSG00000136378	AC092143.1	ENSG00000198211	0	1	ENST00000388820_0:2346_ENST00000556922_1428:2776
SEC24A	ENSG00000113615	PARVA	ENSG00000197702	2	0	ENST00000649199_0:826_ENST00000398844_2728:6299;ENST00000528916_0:818_ENST00000398844_2728:6299;ENST00000334956_0:1120_ENST00000398844_2728:6299
MAGED2	ENSG00000102316	COL1A2	ENSG00000164692	0	1	ENST00000620463_0:3837_ENST00000375060_1680:1798;ENST00000620463_0:3835_ENST00000375068_2074:2189;ENST00000620463_0:3837_ENST00000375058_1935:2048;ENST00000620463_0:3837_ENST00000375068_2076:2189;ENST00000620463_0:3835_ENST00000375058_1933:2048;ENST00000297268_0:4194_ENST00000375058_1933:2048;ENST00000620463_0:3835_ENST00000375060_1678:1798;ENST00000297268_0:4194_ENST00000375060_1678:1798;ENST00000297268_0:4196_ENST00000375060_1680:1798;ENST00000297268_0:4194_ENST00000375068_2074:2189;ENST00000297268_0:4196_ENST00000375068_2076:2189;ENST00000297268_0:4196_ENST00000375058_1935:2048
AGPAT3	ENSG00000160216	XPO6	ENSG00000169180	0	1	ENST00000445582_0:376_ENST00000565698_3594:4255;ENST00000327505_0:355_ENST00000304658_3777:4422;ENST00000445582_0:376_ENST00000304658_3777:4422;ENST00000398063_0:670_ENST00000565698_3594:4255;ENST00000327505_0:355_ENST00000565698_3594:4255;ENST00000448287_0:394_ENST00000565698_3594:4255;ENST00000546158_0:921_ENST00000304658_3777:4422;ENST00000398061_0:361_ENST00000304658_3777:4422;ENST00000398061_0:361_ENST00000565698_3594:4255;ENST00000291572_0:449_ENST00000565698_3594:4255;ENST00000457068_0:335_ENST00000304658_3777:4422;ENST00000422850_0:414_ENST00000565698_3594:4255;ENST00000422850_0:414_ENST00000304658_3777:4422;ENST00000546158_0:921_ENST00000565698_3594:4255;ENST00000398058_0:1104_ENST00000304658_3777:4422;ENST00000398063_0:670_ENST00000304658_3777:4422;ENST00000398058_0:1104_ENST00000565698_3594:4255;ENST00000448287_0:394_ENST00000304658_3777:4422;ENST00000457068_0:335_ENST00000565698_3594:4255;ENST00000291572_0:449_ENST00000304658_3777:4422
MAP2K5	ENSG00000137764	BDNF	ENSG00000176697	0	1	ENST00000418212_0:325_ENST00000395476_1217:1689;ENST00000418212_0:325_ENST00000178640_1869:2347;ENST00000356660_0:325_ENST00000178640_1869:2347;ENST00000356660_0:325_ENST00000395476_1217:1689;ENST00000356660_0:325_ENST00000354498_1317:1783;ENST00000418212_0:325_ENST00000354498_1317:1783;ENST00000356660_0:325_ENST00000340972_1023:1491;ENST00000418212_0:325_ENST00000340972_1023:1491
NBR1	ENSG00000188554	ARL17B	ENSG00000228696	0	1	ENST00000575960_0:585_ENST00000542611_101:2703;ENST00000575960_0:585_ENST00000589872_60:3097;ENST00000575960_0:585_ENST00000590996_89:3446
LPIN2	ENSG00000101577	RPS3	ENSG00000149273	2	0	ENST00000584294_0:828_ENST00000525933_321:1307;ENST00000584294_0:828_ENST00000526608_513:710;ENST00000584294_0:828_ENST00000527446_555:1306;ENST00000584294_0:828_ENST00000534440_300:564;ENST00000584294_0:828_ENST00000278572_604:907;ENST00000261596_0:829_ENST00000278572_604:907;ENST00000261596_0:829_ENST00000534440_300:564;ENST00000261596_0:829_ENST00000422465_435:903;ENST00000261596_0:829_ENST00000531188_600:2097;ENST00000261596_0:829_ENST00000527446_555:1306;ENST00000261596_0:829_ENST00000526608_513:710;ENST00000261596_0:829_ENST00000524851_543:866;ENST00000584294_0:828_ENST00000524851_543:866;ENST00000261596_0:829_ENST00000525933_321:1307;ENST00000584294_0:828_ENST00000531188_600:2097;ENST00000584294_0:828_ENST00000422465_435:903
HSPA5	ENSG00000044574	EXOSC1	ENSG00000171311	0	1	ENST00000324460_0:799_ENST00000370885_258:718;ENST00000324460_0:799_ENST00000370902_357:923
HPS1	ENSG00000107521	LDHB	ENSG00000111716	0	1	ENST00000325103_0:234_ENST00000350669_811:1303;ENST00000325103_0:234_ENST00000396076_1046:1538;ENST00000361490_0:209_ENST00000350669_811:1303;ENST00000338546_0:221_ENST00000396076_1046:1538;ENST00000613394_0:246_ENST00000350669_811:1303;ENST00000338546_0:221_ENST00000350669_811:1303;ENST00000361490_0:209_ENST00000396076_1046:1538;ENST00000613394_0:246_ENST00000396076_1046:1538
TFPI	ENSG00000003436	ARL6IP6	ENSG00000177917	0	1	ENST00000326446_0:1165_ENST00000392365_656:3649;ENST00000326446_0:1165_ENST00000233156_923:3885;ENST00000326446_0:1165_ENST00000435414_629:687
RTRAF	ENSG00000087302	GNG2	ENSG00000186469	0	1	ENST00000553560_0:410_ENST00000556760_86:851;ENST00000553560_0:410_ENST00000261700_226:7075
MTG1	ENSG00000148824	SCART1	ENSG00000214279	0	1	ENST00000477902_0:731_ENST00000640237_119:4351;ENST00000317502_0:802_ENST00000640237_119:4351;ENST00000432508_0:646_ENST00000640237_119:4351
NUP98	ENSG00000110713	IPO9	ENSG00000198700	0	2	ENST00000361565_0:2779_ENST00000324932_4430:6973;ENST00000361565_0:2779_ENST00000355260_4096:5628;ENST00000361565_0:2779_ENST00000429801_866:2541;ENST00000361565_0:2779_ENST00000359171_4481:7023
SPATS2	ENSG00000123352	SARNP	ENSG00000205323	0	1	ENST00000552918_0:409_ENST00000336133_556:926;ENST00000551540_0:521_ENST00000552080_509:726;ENST00000321898_0:381_ENST00000336133_556:926;ENST00000548710_0:381_ENST00000336133_556:926;ENST00000549298_0:559_ENST00000336133_556:926;ENST00000551540_0:521_ENST00000336133_556:926;ENST00000549538_0:395_ENST00000336133_556:926;ENST00000549298_0:559_ENST00000552080_509:726;ENST00000550997_0:405_ENST00000336133_556:926;ENST00000547865_0:459_ENST00000336133_556:926;ENST00000552171_0:459_ENST00000336133_556:926;ENST00000553127_0:538_ENST00000552080_509:726;ENST00000549538_0:395_ENST00000552080_509:726;ENST00000550643_0:448_ENST00000336133_556:926;ENST00000550643_0:448_ENST00000552080_509:726;ENST00000550997_0:405_ENST00000552080_509:726;ENST00000548777_0:431_ENST00000552080_509:726;ENST00000321898_0:381_ENST00000552080_509:726;ENST00000548710_0:381_ENST00000552080_509:726;ENST00000548777_0:431_ENST00000336133_556:926;ENST00000552918_0:409_ENST00000552080_509:726;ENST00000553127_0:538_ENST00000336133_556:926;ENST00000547865_0:459_ENST00000552080_509:726;ENST00000552171_0:459_ENST00000552080_509:726
SPATS2	ENSG00000123352	AC023055.1	ENSG00000257390	0	1	ENST00000551540_0:521_ENST00000546837_1438:1807;ENST00000548710_0:381_ENST00000546837_1438:1807;ENST00000321898_0:381_ENST00000546837_1438:1807;ENST00000550643_0:448_ENST00000546837_1438:1807;ENST00000549298_0:559_ENST00000546837_1438:1807;ENST00000552171_0:459_ENST00000546837_1438:1807;ENST00000547865_0:459_ENST00000546837_1438:1807;ENST00000549538_0:395_ENST00000546837_1438:1807;ENST00000552918_0:409_ENST00000546837_1438:1807;ENST00000553127_0:538_ENST00000546837_1438:1807;ENST00000548777_0:431_ENST00000546837_1438:1807;ENST00000550997_0:405_ENST00000546837_1438:1807
TBC1D14	ENSG00000132405	ZBTB49	ENSG00000168826	0	1	ENST00000337872_0:102_ENST00000409757_967:4925;ENST00000337872_0:102_ENST00000448507_922:4887;ENST00000337872_0:102_ENST00000446947_57:4021;ENST00000337872_0:102_ENST00000410031_240:4201;ENST00000337872_0:102_ENST00000451522_188:4149
ROBO1	ENSG00000169855	NAP1L1	ENSG00000187109	0	1	ENST00000618846_0:1935_ENST00000550934_119:851;ENST00000618846_0:1935_ENST00000549596_119:1838;ENST00000618846_0:1935_ENST00000551600_119:786;ENST00000618846_0:1935_ENST00000547479_119:623;ENST00000467549_0:1020_ENST00000393263_100:1896;ENST00000495273_0:1491_ENST00000552342_93:1526;ENST00000618846_0:1935_ENST00000535020_46:1686;ENST00000618846_0:1935_ENST00000552342_93:1526;ENST00000618846_0:1935_ENST00000551992_262:1074;ENST00000618846_0:1935_ENST00000547704_118:760;ENST00000467549_0:1020_ENST00000261182_392:4441;ENST00000467549_0:1020_ENST00000618691_467:13505;ENST00000467549_0:1020_ENST00000535020_46:1686;ENST00000495273_0:1491_ENST00000618691_467:13505;ENST00000467549_0:1020_ENST00000551992_262:1074;ENST00000467549_0:1020_ENST00000552342_93:1526;ENST00000467549_0:1020_ENST00000547704_118:760;ENST00000495273_0:1491_ENST00000551992_262:1074;ENST00000618846_0:1935_ENST00000618691_467:13505;ENST00000495273_0:1491_ENST00000261182_392:4441;ENST00000495273_0:1491_ENST00000549596_119:1838;ENST00000495273_0:1491_ENST00000550934_119:851;ENST00000495273_0:1491_ENST00000551600_119:786;ENST00000495273_0:1491_ENST00000547479_119:623;ENST00000495273_0:1491_ENST00000535020_46:1686;ENST00000618846_0:1935_ENST00000393263_100:1896;ENST00000495273_0:1491_ENST00000393263_100:1896;ENST00000618846_0:1935_ENST00000261182_392:4441;ENST00000495273_0:1491_ENST00000547704_118:760;ENST00000467549_0:1020_ENST00000547479_119:623;ENST00000467549_0:1020_ENST00000549596_119:1838;ENST00000467549_0:1020_ENST00000550934_119:851;ENST00000467549_0:1020_ENST00000551600_119:786
ZBTB8A	ENSG00000160062	ZFP36L1	ENSG00000185650	0	1	ENST00000439696_0:359_ENST00000316459_144:1943;ENST00000336440_0:1855_ENST00000373510_146:7075;ENST00000336440_0:1855_ENST00000316459_144:1943;ENST00000553375_0:329_ENST00000316459_144:1943;ENST00000553375_0:329_ENST00000373510_146:7075;ENST00000439696_0:359_ENST00000373510_146:7075
DKK3	ENSG00000050165	FN1	ENSG00000115414	0	1	ENST00000525493_0:525_ENST00000323926_2390:8708;ENST00000525493_0:525_ENST00000336916_2390:8435;ENST00000525493_0:525_ENST00000357867_2390:7898;ENST00000525493_0:525_ENST00000446046_2390:7952;ENST00000525493_0:525_ENST00000356005_2390:7846;ENST00000525493_0:525_ENST00000359671_2390:8524;ENST00000326932_0:592_ENST00000443816_2395:7762;ENST00000326932_0:592_ENST00000354785_2494:8905;ENST00000396505_0:606_ENST00000443816_2395:7762;ENST00000525493_0:525_ENST00000421182_2389:8103;ENST00000525493_0:525_ENST00000432072_2389:7759;ENST00000533813_0:566_ENST00000443816_2395:7762;ENST00000396505_0:606_ENST00000354785_2494:8905;ENST00000533813_0:566_ENST00000421182_2389:8103;ENST00000533813_0:566_ENST00000432072_2389:7759;ENST00000326932_0:592_ENST00000421182_2389:8103;ENST00000326932_0:592_ENST00000432072_2389:7759;ENST00000533813_0:566_ENST00000354785_2494:8905;ENST00000525493_0:525_ENST00000443816_2395:7762;ENST00000396505_0:606_ENST00000359671_2390:8524;ENST00000396505_0:606_ENST00000356005_2390:7846;ENST00000396505_0:606_ENST00000446046_2390:7952;ENST00000396505_0:606_ENST00000323926_2390:8708;ENST00000396505_0:606_ENST00000336916_2390:8435;ENST00000396505_0:606_ENST00000357867_2390:7898;ENST00000525493_0:525_ENST00000354785_2494:8905;ENST00000396505_0:606_ENST00000432072_2389:7759;ENST00000396505_0:606_ENST00000421182_2389:8103;ENST00000326932_0:592_ENST00000359671_2390:8524;ENST00000326932_0:592_ENST00000356005_2390:7846;ENST00000326932_0:592_ENST00000446046_2390:7952;ENST00000326932_0:592_ENST00000357867_2390:7898;ENST00000326932_0:592_ENST00000336916_2390:8435;ENST00000326932_0:592_ENST00000323926_2390:8708;ENST00000533813_0:566_ENST00000323926_2390:8708;ENST00000533813_0:566_ENST00000336916_2390:8435;ENST00000533813_0:566_ENST00000357867_2390:7898;ENST00000533813_0:566_ENST00000446046_2390:7952;ENST00000533813_0:566_ENST00000359671_2390:8524;ENST00000533813_0:566_ENST00000356005_2390:7846
CHMP1A	ENSG00000131165	SON	ENSG00000159140	0	1	ENST00000300278_0:6686_ENST00000550102_287:803
P4HA1	ENSG00000122884	CHMP1A	ENSG00000131165	0	1	ENST00000440381_0:1555_ENST00000550102_287:803;ENST00000373008_0:1485_ENST00000397901_509:2483;ENST00000307116_0:1485_ENST00000397901_509:2483;ENST00000394890_0:1609_ENST00000397901_509:2483;ENST00000263556_0:1609_ENST00000397901_509:2483;ENST00000440381_0:1555_ENST00000535997_353:2295;ENST00000440381_0:1555_ENST00000397901_509:2483;ENST00000373008_0:1485_ENST00000550102_287:803;ENST00000307116_0:1485_ENST00000550102_287:803;ENST00000263556_0:1609_ENST00000550102_287:803;ENST00000394890_0:1609_ENST00000550102_287:803;ENST00000394890_0:1609_ENST00000535997_353:2295;ENST00000263556_0:1609_ENST00000535997_353:2295;ENST00000373008_0:1485_ENST00000535997_353:2295;ENST00000307116_0:1485_ENST00000535997_353:2295
RBM6	ENSG00000004534	GREM1	ENSG00000166923	0	1	ENST00000560830_0:273_ENST00000443081_2962:4010;ENST00000560830_0:273_ENST00000266022_2698:3750;ENST00000560830_0:273_ENST00000442092_1211:2260;ENST00000560830_0:273_ENST00000422955_1276:2324;ENST00000560830_0:273_ENST00000438912_295:473
RPS6	ENSG00000137154	HNRNPU	ENSG00000153187	0	1	ENST00000380384_0:1343_ENST00000440865_694:3207;ENST00000380384_0:1343_ENST00000640218_1239:6858;ENST00000380384_0:1343_ENST00000283179_953:3120;ENST00000380384_0:1343_ENST00000444376_1205:6827;ENST00000380384_0:1343_ENST00000638716_194:2640;ENST00000380384_0:1343_ENST00000638475_718:2698;ENST00000380384_0:1343_ENST00000639628_2045:4546;ENST00000380384_0:1343_ENST00000483966_-8:1069;ENST00000380384_0:1343_ENST00000640001_2039:4227
RPS6	ENSG00000137154	TAF15	ENSG00000270647	0	1	ENST00000380384_0:732_ENST00000605844_749:2191;ENST00000380394_0:209_ENST00000603777_890:2011;ENST00000315377_0:255_ENST00000605844_749:2191;ENST00000315377_0:255_ENST00000604841_706:2140;ENST00000380384_0:732_ENST00000604841_706:2140;ENST00000380394_0:209_ENST00000605844_749:2191;ENST00000380394_0:209_ENST00000604841_706:2140;ENST00000380384_0:732_ENST00000603777_890:2011;ENST00000315377_0:255_ENST00000603777_890:2011
TLK2	ENSG00000146872	ARFGAP3	ENSG00000242247	0	1	ENST00000263245_0:1284_ENST00000581041_1363:1784;ENST00000263245_0:1284_ENST00000346027_1821:3449;ENST00000453516_0:603_ENST00000582809_1806:3608;ENST00000263245_0:1284_ENST00000343388_1600:3227;ENST00000263245_0:1284_ENST00000326270_1884:3512;ENST00000437119_0:989_ENST00000346027_1821:3449;ENST00000437119_0:989_ENST00000326270_1884:3512;ENST00000437119_0:989_ENST00000343388_1600:3227;ENST00000453516_0:603_ENST00000581041_1363:1784;ENST00000437119_0:989_ENST00000581041_1363:1784;ENST00000453516_0:603_ENST00000326270_1884:3512;ENST00000263245_0:1284_ENST00000582809_1806:3608;ENST00000453516_0:603_ENST00000343388_1600:3227;ENST00000437119_0:989_ENST00000582809_1806:3608;ENST00000453516_0:603_ENST00000346027_1821:3449
GLA	ENSG00000102393	WIPI2	ENSG00000157954	2	0	ENST00000404704_0:555_ENST00000649178_933:1424;ENST00000404704_0:555_ENST00000218516_823:1318;ENST00000288828_0:613_ENST00000218516_823:1318;ENST00000288828_0:613_ENST00000649178_933:1424;ENST00000401525_0:551_ENST00000218516_823:1318;ENST00000382384_0:474_ENST00000649178_933:1424;ENST00000382384_0:474_ENST00000218516_823:1318;ENST00000401525_0:551_ENST00000649178_933:1424
RPS16	ENSG00000105193	ERCC5	ENSG00000134899	0	1	ENST00000602836_0:1864_ENST00000599705_99:407;ENST00000535557_0:806_ENST00000339471_191:643;ENST00000355739_0:1803_ENST00000599539_170:555;ENST00000535557_0:806_ENST00000599705_99:407;ENST00000355739_0:1803_ENST00000251453_203:560;ENST00000602836_0:1864_ENST00000601655_145:492;ENST00000535557_0:806_ENST00000601655_145:492;ENST00000602836_0:1864_ENST00000339471_191:643;ENST00000535557_0:806_ENST00000251453_203:560;ENST00000355739_0:1803_ENST00000599705_99:407;ENST00000355739_0:1803_ENST00000339471_191:643;ENST00000602836_0:1864_ENST00000599539_170:555;ENST00000602836_0:1864_ENST00000251453_203:560;ENST00000355739_0:1803_ENST00000601655_145:492;ENST00000535557_0:806_ENST00000599539_170:555
RPS16	ENSG00000105193	BIVM-ERCC5	ENSG00000270181	0	1	ENST00000639132_0:1926_ENST00000251453_203:560;ENST00000639132_0:1926_ENST00000601655_145:492;ENST00000639435_0:2360_ENST00000601655_145:492;ENST00000639435_0:2360_ENST00000599539_170:555;ENST00000639132_0:1926_ENST00000339471_191:643;ENST00000639132_0:1926_ENST00000599705_99:407;ENST00000639435_0:2360_ENST00000599705_99:407;ENST00000639435_0:2360_ENST00000251453_203:560;ENST00000639435_0:2360_ENST00000339471_191:643;ENST00000639132_0:1926_ENST00000599539_170:555
NMD3	ENSG00000169251	KPNA4	ENSG00000186432	0	1	ENST00000483437_0:252_ENST00000493066_366:746;ENST00000483437_0:252_ENST00000476237_475:685;ENST00000483437_0:252_ENST00000463518_697:1077;ENST00000483437_0:252_ENST00000472947_398:2378;ENST00000483437_0:252_ENST00000351193_416:3049;ENST00000483437_0:252_ENST00000460503_356:547;ENST00000483437_0:252_ENST00000460469_731:3061
