target_id	length	eff_length	est_counts	tpm
ENST00000617706	2563	2388.32	0	0
ENST00000440205	740	565.321	0	0
ENST00000466746	842	667.321	0	0
ENST00000623647	815	640.321	0	0
ENST00000624758	1074	899.321	0.850417	765.05
ENST00000630155	2341	2166.32	1	373.465
ENST00000625189	517	342.321	0	0
ENST00000624806	2456	2281.32	0	0
ENST00000619053	235	73.0141	1	11080.7
ENST00000625096	2247	2072.32	0	0
ENST00000624739	4715	4540.32	0.413155	73.6206
ENST00000624576	2257	2082.32	0	0
ENST00000645093	3219	3044.32	0	0
ENST00000625036	318	145.325	0	0
ENST00000625598	923	748.321	7.38462	7983.86
ENST00000623661	1021	846.321	0	0
ENST00000623892	1032	857.321	0	0
ENST00000621707	465	290.321	0	0
ENST00000630211	712	537.321	0	0
ENST00000618699	3154	2979.32	0	0
ENST00000620221	378	203.321	0	0
ENST00000623960	3274	3099.32	0	0
ENST00000623939	584	409.321	0	0
ENST00000630077	6898	6723.32	6.24095	751
ENST00000623374	7632	7457.32	0	0
ENST00000622482	92	28.8125	0	0
ENST00000622854	646	471.321	0	0
ENST00000634708	1205	1030.32	0	0
ENST00000624019	601	426.321	0	0
ENST00000644384	2456	2281.32	0	0
ENST00000619488	2195	2020.32	0	0
ENST00000631186	560	385.321	0	0
ENST00000644276	471	296.321	0	0
ENST00000623047	5990	5815.32	0	0
ENST00000619252	549	374.321	0	0
ENST00000624852	397	222.321	0	0
ENST00000623225	897	722.321	0	0
ENST00000623390	452	277.321	0	0
ENST00000637157	84	26.3077	0	0
ENST00000643624	2881	2706.32	0	0
ENST00000626237	4807	4632.32	1	174.652
ENST00000623377	741	566.321	0	0
ENST00000623962	2456	2281.32	0	0
ENST00000636923	3339	3164.32	3.12829	799.832
ENST00000623587	307	135.515	0	0
ENST00000634644	1513	1338.32	0	0
ENST00000649170	1534	1359.32	0	0
ENST00000624164	2048	1873.32	0	0
ENST00000624077	471	296.321	0	0
ENST00000645774	1764	1589.32	0	0
ENST00000623188	479	304.321	0	0
ENST00000647779	1328	1153.32	0	0
ENST00000622961	812	637.321	0	0
ENST00000624484	1023	848.321	0	0
ENST00000621909	859	684.321	0	0
ENST00000623575	579	404.321	0	0
ENST00000624821	759	584.321	1	1384.59
ENST00000619874	843	668.321	0	0
ENST00000619471	153	34.9861	0	0
ENST00000623549	475	300.321	0	0
ENST00000626994	552	377.321	0	0
ENST00000629969	923	748.321	1.84615	1995.96
ENST00000625098	102	33.2632	0	0
ENST00000623954	586	411.321	0	0
ENST00000644367	796	621.321	0	0
ENST00000623738	665	490.321	0	0
ENST00000623165	710	535.321	0	0
ENST00000646523	2153	1978.32	0	0
ENST00000628776	827	652.321	0	0
ENST00000623950	406	231.321	0	0
ENST00000623768	87	27.4286	0	0
ENST00000642815	500	325.321	2	4973.83
ENST00000623236	227	67.3689	0	0
ENST00000623217	204	50.9348	1	15883.9
ENST00000642309	1709	1534.32	0	0
ENST00000621162	721	546.321	0	0
ENST00000623313	596	421.321	0	0
ENST00000637940	2182	2007.32	3	1209.14
ENST00000623795	2238	2063.32	0	0
ENST00000647504	5591	5416.32	0	0
ENST00000622690	3149	2974.32	0	0
ENST00000623476	1599	1424.32	6.24319	3546.27
ENST00000618832	282	113.183	0	0
ENST00000623989	767	592.321	0	0
ENST00000619112	90	26.8125	0	0
ENST00000624901	743	568.321	0	0
ENST00000624120	898	723.321	0	0
ENST00000642623	1140	965.321	0	0
ENST00000637630	573	398.321	0	0
ENST00000624240	1404	1229.32	0	0
ENST00000644689	570	395.321	0	0
ENST00000623579	651	476.321	1	1698.53
ENST00000634853	933	758.321	0	0
ENST00000624086	594	419.321	0	0
ENST00000622592	859	684.321	0	0
ENST00000623914	596	421.321	0	0
ENST00000637320	1678	1503.32	0	0
ENST00000620481	816	641.321	0	0
ENST00000624813	241	77.9676	0	0
ENST00000623119	5588	5413.32	1	149.455
ENST00000624520	1839	1664.32	0	0
ENST00000619537	1116	941.321	0	0
ENST00000623352	2191	2016.32	0	0
ENST00000624181	674	499.321	0	0
ENST00000623903	998	823.321	0	0
ENST00000623347	897	722.321	0	0
ENST00000639996	1019	844.321	0	0
ENST00000625005	987	812.321	0	0
ENST00000624263	1081	906.321	0	0
ENST00000647101	2744	2569.32	0	0
ENST00000648495	2093	1918.32	0	0
ENST00000636403	610	435.321	0	0
ENST00000623643	468	293.321	0	0
ENST00000623860	2498	2323.32	0	0
ENST00000621412	86	26.4286	0	0
ENST00000620920	2257	2082.32	0	0
ENST00000624506	2456	2281.32	0	0
ENST00000624728	936	761.321	0	0
ENST00000650208	923	748.321	0	0
ENST00000622352	1244	1069.32	0	0
ENST00000624444	7628	7453.32	0	0
ENST00000619005	101	34.0556	0	0
ENST00000623506	757	582.321	0	0
ENST00000624595	879	704.321	0	0
ENST00000620580	779	604.321	0.514603	688.934
ENST00000624291	1693	1518.32	0	0
ENST00000623637	429	254.321	0	0
ENST00000624846	934	759.321	0	0
ENST00000635108	572	397.321	0	0
ENST00000629643	4583	4408.32	1.27693e-08	2.34351e-06
ENST00000624906	1185	1010.32	0	0
ENST00000619682	1980	1805.32	0.38605	173.007
ENST00000623409	580	405.321	0	0
ENST00000623933	668	493.321	0	0
ENST00000644942	3137	2962.32	0	0
ENST00000623929	123	40.7037	0	0
ENST00000624113	233	72.3923	0	0
ENST00000623098	1033	858.321	0	0
ENST00000623664	2498	2323.32	0	0
ENST00000623887	1974	1799.32	0	0
ENST00000643808	1117	942.321	0	0
ENST00000624310	624	449.321	0	0
ENST00000620442	1988	1813.32	0	0
ENST00000623794	845	670.321	0	0
ENST00000622911	572	397.321	0	0
ENST00000623744	3898	3723.32	5.72871	1244.8
ENST00000623771	217	60.198	0	0
ENST00000626421	99	34	1	23795.5
ENST00000646548	17562	17387.3	8.99725	418.649
ENST00000623797	558	383.321	0	0
ENST00000631211	923	748.321	7.38462	7983.86
ENST00000645185	10009	9834.32	0	0
ENST00000647425	2737	2562.32	0	0
ENST00000624261	936	761.321	0	0
ENST00000645813	3551	3376.32	2	479.247
ENST00000632537	712	537.321	0	0
ENST00000644251	1531	1356.32	0	0
ENST00000624627	1604	1429.32	0	0
ENST00000624312	549	374.321	0	0
ENST00000647108	4397	4222.32	4.31319	826.457
ENST00000635001	513	338.321	0	0
ENST00000634453	871	696.321	0	0
ENST00000649822	1437	1262.32	0.999997	640.917
ENST00000644288	2185	2010.32	0	0
ENST00000621201	1301	1126.32	0	0
ENST00000638500	1377	1202.32	0	0
ENST00000645424	1654	1479.32	0	0
ENST00000622934	1193	1018.32	0	0
ENST00000624165	905	730.321	0	0
ENST00000621601	3148	2973.32	0	0
ENST00000623983	476	301.321	0	0
ENST00000619610	813	638.321	0	0
ENST00000624406	2453	2278.32	0	0
ENST00000623678	1612	1437.32	0	0
ENST00000635225	1169	994.321	0	0
ENST00000637031	338	163.321	0	0
ENST00000622028	353	178.321	0	0
ENST00000646224	1735	1560.32	0	0
ENST00000634642	1047	872.321	0	0
ENST00000619222	3476	3301.32	0	0
ENST00000647188	2840	2665.32	0	0
ENST00000619242	903	728.321	0	0
ENST00000623638	885	710.321	0	0
ENST00000624561	713	538.321	0	0
ENST00000624353	373	198.321	1.99963	8157.46
ENST00000624847	1468	1293.32	0	0
ENST00000624736	186	41.8224	0	0
ENST00000624080	822	647.321	1.79013	2237.37
ENST00000620065	963	788.321	0	0
ENST00000622915	544	369.321	0.5	1095.32
ENST00000618423	90	26.8125	0	0
ENST00000623011	4564	4389.32	1.22358	225.531
ENST00000635845	1588	1413.32	0	0
ENST00000624405	217	60.198	0	0
ENST00000628906	625	450.321	0	0
ENST00000646351	4543	4368.32	1	185.207
ENST00000623753	388	213.321	0	0
ENST00000624041	768	593.321	1	1363.59
ENST00000623190	1469	1294.32	0	0
ENST00000623408	392	217.321	0	0
ENST00000623554	1137	962.321	0	0
ENST00000635621	1401	1226.32	0	0
ENST00000642437	2790	2615.32	0	0
ENST00000624932	712	537.321	0	0
ENST00000630354	524	349.321	0	0
ENST00000624968	501	326.321	1	2479.29
ENST00000646133	1455	1280.32	0	0
ENST00000643466	1267	1092.32	0	0
ENST00000621478	1967	1792.32	0	0
ENST00000643854	1456	1281.32	0	0
ENST00000623809	818	643.321	0	0
ENST00000637963	498	323.321	0	0
ENST00000624153	1185	1010.32	0	0
ENST00000624748	684	509.321	0	0
ENST00000623703	1392	1217.32	1	664.611
ENST00000625278	740	565.321	0	0
ENST00000624971	1101	926.321	0	0
ENST00000623324	936	761.321	0	0
ENST00000636177	3982	3807.32	0.969826	206.085
ENST00000626259	773	598.321	0	0
ENST00000624446	465	290.321	0	0
ENST00000624965	561	386.321	0	0
ENST00000627981	923	748.321	7.38462	7983.86
ENST00000647911	2255	2080.32	0	0
ENST00000638122	543	368.321	0	0
ENST00000625020	438	263.321	0	0
ENST00000623227	674	499.321	0	0
ENST00000623375	1675	1500.32	0.791926	427.045
ENST00000624691	2656	2481.32	0	0
ENST00000623723	457	282.321	0	0
ENST00000624951	1050	875.321	0	0
ENST00000620528	1640	1465.32	0	0
ENST00000628202	1364	1189.32	0	0
ENST00000624162	517	342.321	1	2363.41
ENST00000625014	519	344.321	0	0
ENST00000649100	3147	2972.32	0	0
ENST00000624883	564	389.321	0	0
ENST00000624648	696	521.321	0	0
ENST00000628044	129	41.2581	0	0
ENST00000647678	1437	1262.32	0.999997	640.917
ENST00000623518	924	749.321	0	0
ENST00000619120	2028	1853.32	0	0
ENST00000630751	725	550.321	0	0
ENST00000623182	509	334.321	0	0
ENST00000620163	449	274.321	2	5898.53
ENST00000624669	1894	1719.32	0	0
ENST00000624662	1495	1320.32	0	0
ENST00000643551	525	350.321	0	0
ENST00000624859	977	802.321	0	0
ENST00000624081	513	338.321	0	0
ENST00000622995	260	94.2511	0	0
ENST00000634021	539	364.321	0	0
ENST00000624921	774	599.321	0	0
ENST00000623297	3013	2838.32	0.139457	39.7514
ENST00000625115	888	713.321	0	0
ENST00000649499	2029	1854.32	0	0
ENST00000625079	743	568.321	0	0
ENST00000624368	1140	965.321	0	0
ENST00000637650	2132	1957.32	0	0
ENST00000623998	3634	3459.32	0	0
ENST00000631642	301	129.515	0	0
ENST00000636887	4160	3985.32	0.422225	85.7143
ENST00000618749	2492	2317.32	0	0
ENST00000624907	777	602.321	0	0
ENST00000624226	697	522.321	0	0
ENST00000624445	607	432.321	0	0
ENST00000624461	994	819.321	0	0
ENST00000619798	666	491.321	0	0
ENST00000623803	811	636.321	0	0
ENST00000621064	1669	1494.32	0.160258	86.7658
ENST00000626972	1862	1687.32	0	0
ENST00000635189	567	392.321	0	0
ENST00000623720	458	283.321	0	0
ENST00000624872	3241	3066.32	0	0
ENST00000624519	681	506.321	0	0
ENST00000634020	559	384.321	0	0
ENST00000619419	109	36.7619	0	0
ENST00000626933	695	520.321	0	0
ENST00000633593	423	248.321	0	0
ENST00000633442	516	341.321	0	0
ENST00000635325	2095	1920.32	0	0
ENST00000622939	589	414.321	0	0
ENST00000624052	196	48.2788	0	0
ENST00000622113	2542	2367.32	0	0
ENST00000632732	1940	1765.32	0	0
ENST00000618024	2353	2178.32	0	0
ENST00000624937	553	378.321	0	0
ENST00000648253	1925	1750.32	0	0
ENST00000625185	785	610.321	0	0
ENST00000624791	572	397.321	0	0
ENST00000646150	3770	3595.32	0	0
ENST00000623559	676	501.321	1	1613.83
ENST00000624130	348	173.321	0	0
ENST00000624266	1031	856.321	0	0
ENST00000646873	2265	2090.32	5	1935.22
ENST00000644750	529	354.321	0	0
ENST00000643355	1866	1691.32	2	956.702
ENST00000623095	2247	2072.32	0	0
ENST00000623484	392	217.321	0	0
ENST00000635684	1183	1008.32	0	0
ENST00000644871	249	84.8676	0.885455	8441.07
ENST00000623061	327	153.681	0	0
ENST00000624412	944	769.321	0	0
ENST00000623370	1942	1767.32	0	0
ENST00000623449	560	385.321	0	0
ENST00000624633	402	227.321	0	0
ENST00000635525	4123	3948.32	0	0
ENST00000623810	781	606.321	0	0
ENST00000634718	696	521.321	0	0
ENST00000621924	2380	2205.32	0	0
ENST00000645487	1185	1010.32	0	0
ENST00000623161	413	238.321	0	0
ENST00000624105	505	330.321	0	0
ENST00000649224	1292	1117.32	0	0
ENST00000625012	1485	1310.32	0	0
ENST00000622171	207	52.5556	0	0
ENST00000625184	593	418.321	0	0
ENST00000622292	70	23.75	0	0
ENST00000637328	454	279.321	0	0
ENST00000623131	1990	1815.32	0	0
ENST00000626681	477	302.321	1	2676.12
ENST00000623050	1602	1427.32	0	0
ENST00000623405	572	397.321	0	0
ENST00000623106	776	601.321	0	0
ENST00000619549	637	462.321	0	0
ENST00000623436	835	660.321	0	0
ENST00000624304	1863	1688.32	0.279994	134.173
ENST00000623919	1422	1247.32	0	0
ENST00000624516	679	504.321	0	0
ENST00000619030	128	40.2581	0	0
ENST00000627623	417	242.321	0	0
ENST00000634659	527	352.321	0	0
ENST00000623201	510	335.321	0	0
ENST00000624800	832	657.321	1	1230.82
ENST00000623928	207	52.5556	0	0
ENST00000620684	176	37.1429	0	0
ENST00000623783	1974	1799.32	0	0
ENST00000624714	807	632.321	0	0
ENST00000624934	1992	1817.32	0	0
ENST00000624808	676	501.321	0	0
ENST00000624810	411	236.321	1	3423.5
ENST00000624534	573	398.321	0	0
ENST00000640406	2354	2179.32	0	0
ENST00000643357	1363	1188.32	0	0
ENST00000623896	1052	877.321	0	0
ENST00000620015	1435	1260.32	0.285977	183.579
ENST00000623394	777	602.321	0	0
ENST00000622914	728	553.321	0	0
ENST00000639959	1855	1680.32	0	0
ENST00000636315	640	465.321	0	0
ENST00000625153	577	402.321	1	2010.95
ENST00000624042	1029	854.321	0	0
ENST00000650376	1427	1252.32	0	0
