geneA.name	geneA.id	geneB.name	geneB.id	paircount	splitcount	transcripts.list
PTPN4	ENSG00000088179	COL6A1	ENSG00000142156	0	1	ENST00000420482_0:481_ENST00000612273_2510:3251;ENST00000420482_0:481_ENST00000361866_2548:4238;ENST00000488279_0:316_ENST00000612273_2510:3251;ENST00000488279_0:316_ENST00000361866_2548:4238;ENST00000263708_0:909_ENST00000361866_2548:4238;ENST00000263708_0:909_ENST00000612273_2510:3251
ARFGEF2	ENSG00000124198	NPTN	ENSG00000156642	0	1	ENST00000351217_0:1010_ENST00000371917_121:8852
RBMS3	ENSG00000144642	SLC5A3	ENSG00000198743	0	1	ENST00000381151_0:176_ENST00000452462_205:1547;ENST00000381151_0:176_ENST00000456853_141:1394;ENST00000381151_0:176_ENST00000445033_384:1120;ENST00000381151_0:176_ENST00000434693_775:8540;ENST00000381151_0:176_ENST00000273139_305:1598;ENST00000381151_0:176_ENST00000383766_305:2757;ENST00000381151_0:176_ENST00000383767_411:1864
RBMS3	ENSG00000144642	MRPS6	ENSG00000243927	0	1	ENST00000399312_0:223_ENST00000452462_205:1547;ENST00000399312_0:223_ENST00000434693_775:8540;ENST00000399312_0:223_ENST00000383767_411:1864;ENST00000399312_0:223_ENST00000456853_141:1394;ENST00000399312_0:223_ENST00000445033_384:1120;ENST00000399312_0:223_ENST00000383766_305:2757;ENST00000399312_0:223_ENST00000273139_305:1598
SKI	ENSG00000157933	COL4A1	ENSG00000187498	0	1	ENST00000375820_0:290_ENST00000378536_1041:5613;ENST00000543140_0:188_ENST00000378536_1041:5613
HIBADH	ENSG00000106049	TAX1BP1	ENSG00000106052	0	1	ENST00000265395_0:459_ENST00000409980_747:2629;ENST00000265395_0:459_ENST00000396319_700:2892;ENST00000265395_0:459_ENST00000433216_606:3174;ENST00000265395_0:459_ENST00000265393_794:2478;ENST00000265395_0:459_ENST00000543117_797:3365
ANKRD27	ENSG00000105186	COL1A1	ENSG00000108821	0	1	ENST00000225964_0:2800_ENST00000306065_1043:4450
NDUFB4	ENSG00000065518	MLF2	ENSG00000089693	0	1	ENST00000203630_0:1218_ENST00000492739_209:309;ENST00000539187_0:936_ENST00000492739_209:309;ENST00000537126_0:764_ENST00000492739_209:309;ENST00000539187_0:936_ENST00000184266_394:671;ENST00000203630_0:1218_ENST00000184266_394:671;ENST00000542154_0:636_ENST00000184266_394:671;ENST00000435120_0:636_ENST00000184266_394:671;ENST00000537126_0:764_ENST00000184266_394:671;ENST00000542154_0:636_ENST00000492739_209:309;ENST00000435120_0:636_ENST00000492739_209:309
PAFAH1B1	ENSG00000007168	FBXO42	ENSG00000037637	0	1	ENST00000375592_0:200_ENST00000574468_396:1021
PPIG	ENSG00000138398	TLK1	ENSG00000198586	0	1	ENST00000414307_0:869_ENST00000431350_1385:5663;ENST00000448752_0:682_ENST00000434911_782:2156;ENST00000409714_0:709_ENST00000360843_1448:5726;ENST00000260970_0:767_ENST00000521943_1011:2605;ENST00000260970_0:767_ENST00000434911_782:2156;ENST00000433207_0:558_ENST00000434911_782:2156;ENST00000414307_0:869_ENST00000521943_1011:2605;ENST00000462903_0:727_ENST00000360843_1448:5726;ENST00000260970_0:767_ENST00000431350_1385:5663;ENST00000414307_0:869_ENST00000434911_782:2156;ENST00000448752_0:682_ENST00000431350_1385:5663;ENST00000409714_0:709_ENST00000431350_1385:5663;ENST00000433207_0:558_ENST00000521943_1011:2605;ENST00000433207_0:558_ENST00000360843_1448:5726;ENST00000260970_0:767_ENST00000360843_1448:5726;ENST00000462903_0:727_ENST00000521943_1011:2605;ENST00000414307_0:869_ENST00000360843_1448:5726;ENST00000433207_0:558_ENST00000431350_1385:5663;ENST00000448752_0:682_ENST00000521943_1011:2605;ENST00000409714_0:709_ENST00000521943_1011:2605;ENST00000409714_0:709_ENST00000434911_782:2156;ENST00000448752_0:682_ENST00000360843_1448:5726;ENST00000462903_0:727_ENST00000431350_1385:5663;ENST00000462903_0:727_ENST00000434911_782:2156
CTSD	ENSG00000117984	FAU	ENSG00000149806	0	1	ENST00000636843_0:1496_ENST00000525297_141:355;ENST00000636843_0:1496_ENST00000527548_310:538;ENST00000636843_0:1496_ENST00000525297_127:355;ENST00000636843_0:1496_ENST00000531743_468:697;ENST00000636843_0:1496_ENST00000526555_405:507;ENST00000636843_0:1496_ENST00000529639_630:847;ENST00000636843_0:1496_ENST00000531743_482:697;ENST00000636843_0:1496_ENST00000526555_419:507;ENST00000636843_0:1496_ENST00000529639_616:847;ENST00000636843_0:1496_ENST00000527548_324:538
TLN2	ENSG00000171914	PRR16	ENSG00000184838	0	1	ENST00000407149_0:374_ENST00000636159_20:7441;ENST00000407149_0:368_ENST00000561311_118:11880
DCAF6	ENSG00000143164	LRRC8C	ENSG00000171488	0	1	ENST00000312263_0:301_ENST00000370454_251:7218;ENST00000432587_0:450_ENST00000370454_251:7218;ENST00000367843_0:348_ENST00000370454_251:7218;ENST00000367840_0:191_ENST00000370454_251:7218
MMP14	ENSG00000157227	TUBB4B	ENSG00000188229	2	0	ENST00000340384_0:314_ENST00000311852_1562:3732
FAM120A	ENSG00000048828	PDE5A	ENSG00000138735	0	1	ENST00000354960_0:1061_ENST00000446420_336:1701;ENST00000394439_0:679_ENST00000375389_829:3585;ENST00000354960_0:1061_ENST00000277165_998:5118;ENST00000420633_0:660_ENST00000446420_336:1701;ENST00000420633_0:660_ENST00000277165_998:5118;ENST00000420633_0:660_ENST00000375389_829:3585;ENST00000394439_0:679_ENST00000446420_336:1701;ENST00000264805_0:1073_ENST00000446420_336:1701;ENST00000264805_0:1073_ENST00000277165_998:5118;ENST00000394439_0:679_ENST00000277165_998:5118;ENST00000354960_0:1061_ENST00000375389_829:3585;ENST00000264805_0:1073_ENST00000375389_829:3585
SCP2	ENSG00000116171	RPS11	ENSG00000142534	0	1	ENST00000430330_0:928_ENST00000596873_28:583;ENST00000430330_0:928_ENST00000270625_86:614;ENST00000430330_0:928_ENST00000599561_6:430
HNRNPD	ENSG00000138668	COL1A2	ENSG00000164692	2	0	ENST00000515432_0:537_ENST00000620463_1462:4523;ENST00000353341_0:929_ENST00000620463_1462:4523;ENST00000509263_0:420_ENST00000620463_1462:4523;ENST00000313899_0:899_ENST00000620463_1462:4523;ENST00000313899_0:899_ENST00000297268_1821:5411;ENST00000515432_0:537_ENST00000297268_1821:5411;ENST00000509263_0:420_ENST00000297268_1821:5411;ENST00000353341_0:929_ENST00000297268_1821:5411;ENST00000352301_0:869_ENST00000297268_1821:5411;ENST00000507010_0:706_ENST00000620463_1462:4523;ENST00000352301_0:869_ENST00000620463_1462:4523;ENST00000507010_0:706_ENST00000297268_1821:5411
CSDE1	ENSG00000009307	MAP4	ENSG00000047849	0	1	ENST00000360240_0:3478_ENST00000525970_73:503;ENST00000426837_0:6482_ENST00000525970_73:503;ENST00000395734_0:3045_ENST00000369530_89:3774;ENST00000360240_0:3478_ENST00000525878_111:626;ENST00000360240_0:3478_ENST00000369530_89:3774;ENST00000395734_0:3045_ENST00000525878_111:626;ENST00000395734_0:3045_ENST00000610726_136:4312;ENST00000426837_0:6482_ENST00000339438_69:4006;ENST00000360240_0:3478_ENST00000358528_50:4076;ENST00000360240_0:3478_ENST00000525132_55:521;ENST00000360240_0:3478_ENST00000339438_69:4006;ENST00000426837_0:6482_ENST00000610726_136:4312;ENST00000395734_0:3045_ENST00000525970_73:503;ENST00000395734_0:3045_ENST00000358528_50:4076;ENST00000426837_0:6482_ENST00000525878_111:626;ENST00000395734_0:3045_ENST00000339438_69:4006;ENST00000426837_0:6482_ENST00000369530_89:3774;ENST00000426837_0:6482_ENST00000525132_55:521;ENST00000360240_0:3478_ENST00000610726_136:4312;ENST00000426837_0:6482_ENST00000530886_113:3459;ENST00000360240_0:3478_ENST00000530886_113:3459;ENST00000426837_0:6482_ENST00000358528_50:4076;ENST00000395734_0:3045_ENST00000530886_113:3459;ENST00000395734_0:3045_ENST00000525132_55:521
SECISBP2L	ENSG00000138593	NOMO2	ENSG00000185164	2	0	ENST00000559424_0:758_ENST00000381474_3510:3911;ENST00000261847_0:798_ENST00000543392_3371:3765;ENST00000559471_0:928_ENST00000543392_3371:3765;ENST00000261847_0:798_ENST00000621364_3516:3921;ENST00000261847_0:798_ENST00000622306_3516:4252;ENST00000380927_0:609_ENST00000330537_3615:4352;ENST00000380927_0:609_ENST00000621364_3516:3921;ENST00000380927_0:609_ENST00000622306_3516:4252;ENST00000559424_0:758_ENST00000543392_3371:3765;ENST00000380927_0:609_ENST00000381474_3510:3911;ENST00000559424_0:758_ENST00000621364_3516:3921;ENST00000559424_0:758_ENST00000622306_3516:4252;ENST00000380927_0:609_ENST00000543392_3371:3765;ENST00000261847_0:798_ENST00000620440_624:1360;ENST00000380927_0:609_ENST00000620440_624:1360;ENST00000261847_0:798_ENST00000381474_3510:3911;ENST00000261847_0:798_ENST00000330537_3615:4352;ENST00000559471_0:928_ENST00000621364_3516:3921;ENST00000559471_0:928_ENST00000622306_3516:4252;ENST00000559424_0:758_ENST00000620440_624:1360;ENST00000559471_0:928_ENST00000620440_624:1360;ENST00000559471_0:928_ENST00000330537_3615:4352;ENST00000559424_0:758_ENST00000330537_3615:4352;ENST00000559471_0:928_ENST00000381474_3510:3911
SMOX	ENSG00000088826	SRSF6	ENSG00000124193	0	1	ENST00000379460_0:657_ENST00000244020_487:4325;ENST00000339123_0:660_ENST00000244020_487:4325;ENST00000621355_0:660_ENST00000244020_487:4325;ENST00000278795_0:660_ENST00000244020_487:4325;ENST00000305958_0:660_ENST00000244020_487:4325
AHRR	ENSG00000063438	PTPRK	ENSG00000152894	0	1	ENST00000368213_0:325_ENST00000515206_277:462;ENST00000368207_0:325_ENST00000515206_277:462;ENST00000525459_0:329_ENST00000515206_277:462;ENST00000368215_0:100_ENST00000515206_277:462;ENST00000532331_0:218_ENST00000515206_277:462;ENST00000368210_0:358_ENST00000515206_277:462;ENST00000368226_0:416_ENST00000515206_277:462
HIST1H2BD	ENSG00000158373	HIST1H2AC	ENSG00000180573	2	0	ENST00000377791_0:605_ENST00000289316_414:789
ISOC2	ENSG00000063241	SCD	ENSG00000099194	0	1	ENST00000589080_0:357_ENST00000370355_1014:5362;ENST00000085068_0:255_ENST00000370355_1014:5362;ENST00000438389_0:953_ENST00000370355_1014:5362;ENST00000425675_0:179_ENST00000370355_1014:5362;ENST00000587226_0:436_ENST00000370355_1014:5362
ELN	ENSG00000049540	COL1A1	ENSG00000108821	0	1	ENST00000380575_0:1921_ENST00000225964_825:6727;ENST00000380553_0:1582_ENST00000225964_825:6727;ENST00000358929_0:2562_ENST00000225964_825:6727;ENST00000380584_0:1863_ENST00000225964_825:6727;ENST00000429192_0:1950_ENST00000225964_825:6727;ENST00000380576_0:1933_ENST00000225964_825:6727;ENST00000414324_0:1964_ENST00000225964_825:6727;ENST00000357036_0:2010_ENST00000225964_825:6727;ENST00000621115_0:2109_ENST00000225964_825:6727;ENST00000320492_0:1816_ENST00000225964_825:6727;ENST00000380562_0:2042_ENST00000225964_825:6727;ENST00000252034_0:2376_ENST00000225964_825:6727;ENST00000445912_0:2376_ENST00000225964_825:6727;ENST00000458204_0:1972_ENST00000225964_825:6727;ENST00000320399_0:2076_ENST00000225964_825:6727
DCTD	ENSG00000129187	EXT1	ENSG00000182197	0	1	ENST00000378204_0:1769_ENST00000438320_284:1972;ENST00000378204_0:1769_ENST00000357067_92:1931;ENST00000378204_0:1769_ENST00000503988_843:1027;ENST00000378204_0:1769_ENST00000514754_342:645;ENST00000378204_0:1769_ENST00000512766_319:683;ENST00000378204_0:1769_ENST00000503182_64:578;ENST00000378204_0:1769_ENST00000508994_254:332;ENST00000378204_0:1769_ENST00000503820_668:896;ENST00000378204_0:1769_ENST00000510370_223:794;ENST00000378204_0:1769_ENST00000510307_224:592
AGAP1	ENSG00000157985	SON	ENSG00000159140	0	1	ENST00000428334_0:888_ENST00000436227_3869:5269;ENST00000428334_0:888_ENST00000381692_1010:2463;ENST00000619456_0:889_ENST00000436227_3869:5269;ENST00000614409_0:889_ENST00000436227_3869:5269;ENST00000409457_0:1648_ENST00000436227_3869:5269;ENST00000336665_0:1630_ENST00000356577_7360:8813;ENST00000304032_0:1630_ENST00000356577_7360:8813;ENST00000409538_0:2341_ENST00000436227_3869:5269;ENST00000409538_0:2341_ENST00000356577_7360:8813;ENST00000409538_0:2341_ENST00000381692_1010:2463;ENST00000304032_0:1630_ENST00000436227_3869:5269;ENST00000336665_0:1630_ENST00000436227_3869:5269;ENST00000614409_0:889_ENST00000356577_7360:8813;ENST00000619456_0:889_ENST00000356577_7360:8813;ENST00000409457_0:1648_ENST00000381692_1010:2463;ENST00000336665_0:1630_ENST00000381692_1010:2463;ENST00000304032_0:1630_ENST00000381692_1010:2463;ENST00000428334_0:888_ENST00000356577_7360:8813;ENST00000409457_0:1648_ENST00000356577_7360:8813;ENST00000614409_0:889_ENST00000381692_1010:2463;ENST00000619456_0:889_ENST00000381692_1010:2463
MPP6	ENSG00000105926	SMAD4	ENSG00000141646	0	1	ENST00000409761_0:713_ENST00000342988_411:8769;ENST00000409761_0:713_ENST00000591914_411:992;ENST00000396475_0:950_ENST00000591914_411:992;ENST00000396475_0:950_ENST00000342988_411:8769;ENST00000430180_0:919_ENST00000589941_93:582;ENST00000396475_0:950_ENST00000589941_93:582;ENST00000409761_0:713_ENST00000589941_93:582;ENST00000430180_0:919_ENST00000342988_411:8769;ENST00000430180_0:919_ENST00000591914_411:992;ENST00000222644_0:901_ENST00000589941_93:582;ENST00000222644_0:901_ENST00000591914_411:992;ENST00000222644_0:901_ENST00000342988_411:8769
KIAA0100	ENSG00000007202	ENG	ENSG00000106991	0	1	ENST00000528896_0:590_ENST00000344849_1592:3059;ENST00000544884_0:477_ENST00000373203_1712:3048;ENST00000389003_0:477_ENST00000373203_1712:3048;ENST00000389003_0:477_ENST00000480266_1469:2804;ENST00000544884_0:477_ENST00000480266_1469:2804;ENST00000528896_0:590_ENST00000480266_1469:2804;ENST00000544884_0:477_ENST00000344849_1592:3059;ENST00000389003_0:477_ENST00000344849_1592:3059;ENST00000528896_0:590_ENST00000373203_1712:3048
KIAA0100	ENSG00000007202	TMEM67	ENSG00000164953	0	1	ENST00000544884_0:477_ENST00000520680_110:715;ENST00000389003_0:477_ENST00000520680_110:715;ENST00000389003_0:477_ENST00000409623_1247:3255;ENST00000544884_0:477_ENST00000409623_1247:3255;ENST00000528896_0:590_ENST00000452276_1249:1461;ENST00000528896_0:590_ENST00000520680_110:715;ENST00000544884_0:477_ENST00000453321_1346:4651;ENST00000389003_0:477_ENST00000453321_1346:4651;ENST00000528896_0:590_ENST00000453321_1346:4651;ENST00000528896_0:590_ENST00000409623_1247:3255;ENST00000389003_0:477_ENST00000452276_1249:1461;ENST00000544884_0:477_ENST00000452276_1249:1461
FARSB	ENSG00000116120	TRIM61	ENSG00000183439	0	1	ENST00000329314_0:1138_ENST00000281828_378:3369
AAK1	ENSG00000115977	STK39	ENSG00000198648	0	1	ENST00000624900_0:295_ENST00000355999_914:3820;ENST00000606389_0:313_ENST00000355999_914:3820;ENST00000623317_0:313_ENST00000355999_914:3820;ENST00000409085_0:2646_ENST00000355999_914:3820;ENST00000406297_0:2646_ENST00000355999_914:3820
SRRM2	ENSG00000167978	IKBKG	ENSG00000269335	0	1	ENST00000575009_0:800_ENST00000611176_637:1654;ENST00000576924_0:1093_ENST00000611176_637:1654;ENST00000570971_0:587_ENST00000611176_637:1654;ENST00000301740_0:1382_ENST00000611176_637:1654;ENST00000630499_0:763_ENST00000611176_637:1654;ENST00000571378_0:730_ENST00000611176_637:1654
L3MBTL3	ENSG00000198945	TMEM244	ENSG00000203756	0	1	ENST00000368143_0:276_ENST00000533560_1831:3165;ENST00000368143_0:276_ENST00000361794_1912:4217;ENST00000368143_0:276_ENST00000368136_1942:4235;ENST00000368143_0:276_ENST00000368139_1854:4148;ENST00000438392_0:374_ENST00000529410_2215:4518;ENST00000368143_0:276_ENST00000529410_2215:4518;ENST00000368143_0:276_ENST00000526019_1904:3243;ENST00000438392_0:374_ENST00000361794_1912:4217;ENST00000438392_0:374_ENST00000533560_1831:3165;ENST00000438392_0:374_ENST00000368136_1942:4235;ENST00000438392_0:374_ENST00000368139_1854:4148;ENST00000438392_0:374_ENST00000526019_1904:3243
IL1RAP	ENSG00000196083	GK	ENSG00000198814	0	1	ENST00000317757_0:118_ENST00000378943_1830:3707;ENST00000434491_0:118_ENST00000378943_1830:3707;ENST00000422940_0:118_ENST00000378943_1830:3707;ENST00000072516_0:169_ENST00000427190_1848:4573;ENST00000422485_0:122_ENST00000378943_1830:3707;ENST00000422940_0:118_ENST00000427190_1848:4573;ENST00000434491_0:118_ENST00000427190_1848:4573;ENST00000317757_0:118_ENST00000427190_1848:4573;ENST00000072516_0:169_ENST00000378943_1830:3707;ENST00000422485_0:122_ENST00000427190_1848:4573;ENST00000447382_0:161_ENST00000378943_1830:3707;ENST00000439062_0:161_ENST00000378943_1830:3707;ENST00000447382_0:161_ENST00000427190_1848:4573;ENST00000439062_0:161_ENST00000427190_1848:4573
DYNC1I2	ENSG00000077380	KIZ	ENSG00000088970	0	1	ENST00000619179_0:1013_ENST00000435234_449:1047;ENST00000619179_0:1013_ENST00000340296_545:2589;ENST00000616679_0:1016_ENST00000425485_382:622;ENST00000616679_0:1016_ENST00000435234_449:1047;ENST00000616679_0:1016_ENST00000409197_528:2572;ENST00000611685_0:1203_ENST00000340296_545:2589;ENST00000616848_0:1163_ENST00000410079_537:2159;ENST00000616679_0:1016_ENST00000508530_453:2494;ENST00000611685_0:1203_ENST00000438879_596:808;ENST00000619189_0:1414_ENST00000409317_552:2196;ENST00000616679_0:1016_ENST00000340296_545:2589;ENST00000619189_0:1414_ENST00000508530_453:2494;ENST00000616679_0:1016_ENST00000409773_534:2583;ENST00000616848_0:1163_ENST00000425485_382:622;ENST00000619574_0:1259_ENST00000508530_453:2494;ENST00000611685_0:1203_ENST00000425485_382:622;ENST00000620891_0:1298_ENST00000425485_382:622;ENST00000620891_0:1298_ENST00000409197_528:2572;ENST00000619179_0:1013_ENST00000508530_453:2494;ENST00000620891_0:1298_ENST00000508530_453:2494;ENST00000619179_0:1013_ENST00000409197_528:2572;ENST00000616848_0:1163_ENST00000508530_453:2494;ENST00000619189_0:1414_ENST00000456808_549:741;ENST00000620891_0:1298_ENST00000340296_545:2589;ENST00000620891_0:1298_ENST00000409317_552:2196;ENST00000619574_0:1259_ENST00000397119_562:2604;ENST00000611685_0:1203_ENST00000409197_528:2572;ENST00000616848_0:1163_ENST00000409317_552:2196;ENST00000619574_0:1259_ENST00000340296_545:2589;ENST00000619574_0:1259_ENST00000452242_605:980;ENST00000619179_0:1013_ENST00000425485_382:622;ENST00000619189_0:1414_ENST00000452242_605:980;ENST00000620891_0:1298_ENST00000435234_449:1047;ENST00000619574_0:1259_ENST00000425485_382:622;ENST00000611685_0:1203_ENST00000423910_436:585;ENST00000621366_0:735_ENST00000425485_382:622;ENST00000621366_0:735_ENST00000456808_549:741;ENST00000619189_0:1414_ENST00000422646_388:564;ENST00000616848_0:1163_ENST00000423910_436:585;ENST00000616679_0:1016_ENST00000422646_388:564;ENST00000611685_0:1203_ENST00000435234_449:1047;ENST00000619179_0:1013_ENST00000452242_605:980;ENST00000616848_0:1163_ENST00000397119_562:2604;ENST00000611685_0:1203_ENST00000409453_502:2552;ENST00000620891_0:1298_ENST00000409453_502:2552;ENST00000611685_0:1203_ENST00000452242_605:980;ENST00000620891_0:1298_ENST00000452242_605:980;ENST00000619189_0:1414_ENST00000435234_449:1047;ENST00000616679_0:1016_ENST00000397119_562:2604;ENST00000619574_0:1259_ENST00000409453_502:2552;ENST00000619179_0:1013_ENST00000397119_562:2604;ENST00000619179_0:1013_ENST00000409773_534:2583;ENST00000619179_0:1013_ENST00000409453_502:2552;ENST00000611685_0:1203_ENST00000397119_562:2604;ENST00000616848_0:1163_ENST00000422646_388:564;ENST00000616848_0:1163_ENST00000409773_534:2583;ENST00000620891_0:1298_ENST00000423910_436:585;ENST00000619574_0:1259_ENST00000409197_528:2572;ENST00000620891_0:1298_ENST00000397119_562:2604;ENST00000619574_0:1259_ENST00000438879_596:808;ENST00000616848_0:1163_ENST00000340296_545:2589;ENST00000611685_0:1203_ENST00000410079_537:2159;ENST00000619179_0:1013_ENST00000422646_388:564;ENST00000621366_0:735_ENST00000397119_562:2604;ENST00000620891_0:1298_ENST00000456808_549:741;ENST00000616848_0:1163_ENST00000452242_605:980;ENST00000621366_0:735_ENST00000410079_537:2159;ENST00000611685_0:1203_ENST00000409773_534:2583;ENST00000619189_0:1414_ENST00000409773_534:2583;ENST00000616679_0:1016_ENST00000410079_537:2159;ENST00000619574_0:1259_ENST00000456808_549:741;ENST00000616679_0:1016_ENST00000409453_502:2552;ENST00000619574_0:1259_ENST00000435234_449:1047;ENST00000616848_0:1163_ENST00000456808_549:741;ENST00000616679_0:1016_ENST00000452242_605:980;ENST00000621366_0:735_ENST00000452242_605:980;ENST00000621366_0:735_ENST00000409453_502:2552;ENST00000619574_0:1259_ENST00000409773_534:2583;ENST00000619574_0:1259_ENST00000422646_388:564;ENST00000621366_0:735_ENST00000508530_453:2494;ENST00000619574_0:1259_ENST00000409317_552:2196;ENST00000621366_0:735_ENST00000438879_596:808;ENST00000611685_0:1203_ENST00000409317_552:2196;ENST00000616848_0:1163_ENST00000409197_528:2572;ENST00000616679_0:1016_ENST00000438879_596:808;ENST00000620891_0:1298_ENST00000409773_534:2583;ENST00000611685_0:1203_ENST00000508530_453:2494;ENST00000619189_0:1414_ENST00000409453_502:2552;ENST00000611685_0:1203_ENST00000422646_388:564;ENST00000621366_0:735_ENST00000340296_545:2589;ENST00000621366_0:735_ENST00000409197_528:2572;ENST00000616848_0:1163_ENST00000438879_596:808;ENST00000621366_0:735_ENST00000409317_552:2196;ENST00000621366_0:735_ENST00000422646_388:564;ENST00000621366_0:735_ENST00000409773_534:2583;ENST00000621366_0:735_ENST00000435234_449:1047;ENST00000619189_0:1414_ENST00000423910_436:585;ENST00000619179_0:1013_ENST00000409317_552:2196;ENST00000616679_0:1016_ENST00000456808_549:741;ENST00000621366_0:735_ENST00000423910_436:585;ENST00000619189_0:1414_ENST00000409197_528:2572;ENST00000620891_0:1298_ENST00000438879_596:808;ENST00000619189_0:1414_ENST00000340296_545:2589;ENST00000620891_0:1298_ENST00000410079_537:2159;ENST00000616848_0:1163_ENST00000409453_502:2552;ENST00000619189_0:1414_ENST00000438879_596:808;ENST00000616679_0:1016_ENST00000409317_552:2196;ENST00000619179_0:1013_ENST00000456808_549:741;ENST00000619179_0:1013_ENST00000438879_596:808;ENST00000619179_0:1013_ENST00000410079_537:2159;ENST00000611685_0:1203_ENST00000456808_549:741;ENST00000619189_0:1414_ENST00000425485_382:622;ENST00000616848_0:1163_ENST00000435234_449:1047;ENST00000619189_0:1414_ENST00000410079_537:2159;ENST00000616679_0:1016_ENST00000423910_436:585;ENST00000620891_0:1298_ENST00000422646_388:564;ENST00000619179_0:1013_ENST00000423910_436:585;ENST00000619574_0:1259_ENST00000410079_537:2159;ENST00000619189_0:1414_ENST00000397119_562:2604;ENST00000619574_0:1259_ENST00000423910_436:585
NDFIP2	ENSG00000102471	FN1	ENSG00000115414	0	1	ENST00000336916_0:5053_ENST00000612570_1005:4648;ENST00000357867_0:5053_ENST00000612570_1005:4648;ENST00000446046_0:5053_ENST00000612570_1005:4648;ENST00000356005_0:5053_ENST00000612570_1005:4648;ENST00000359671_0:5053_ENST00000612570_1005:4648;ENST00000357867_0:5053_ENST00000620924_655:2324;ENST00000336916_0:5053_ENST00000620924_655:2324;ENST00000421182_0:5052_ENST00000612570_1005:4648;ENST00000446046_0:5053_ENST00000620924_655:2324;ENST00000356005_0:5053_ENST00000620924_655:2324;ENST00000359671_0:5053_ENST00000620924_655:2324;ENST00000357867_0:5053_ENST00000218652_977:4625;ENST00000336916_0:5053_ENST00000218652_977:4625;ENST00000421182_0:5052_ENST00000487865_616:1384;ENST00000446046_0:5053_ENST00000218652_977:4625;ENST00000356005_0:5053_ENST00000218652_977:4625;ENST00000359671_0:5053_ENST00000218652_977:4625;ENST00000323926_0:5326_ENST00000612570_1005:4648;ENST00000421182_0:5052_ENST00000620924_655:2324;ENST00000443816_0:5058_ENST00000218652_977:4625;ENST00000421182_0:5052_ENST00000218652_977:4625;ENST00000443816_0:5058_ENST00000620924_655:2324;ENST00000354785_0:5430_ENST00000218652_977:4625;ENST00000456923_0:1208_ENST00000612570_1005:4648;ENST00000354785_0:5430_ENST00000620924_655:2324;ENST00000354785_0:5430_ENST00000612570_1005:4648;ENST00000456923_0:1208_ENST00000620924_655:2324;ENST00000456923_0:1208_ENST00000487865_616:1384;ENST00000443816_0:5058_ENST00000487865_616:1384;ENST00000323926_0:5326_ENST00000218652_977:4625;ENST00000432072_0:5325_ENST00000620924_655:2324;ENST00000456923_0:1208_ENST00000218652_977:4625;ENST00000432072_0:5325_ENST00000218652_977:4625;ENST00000432072_0:5325_ENST00000612570_1005:4648;ENST00000354785_0:5430_ENST00000487865_616:1384;ENST00000443816_0:5058_ENST00000612570_1005:4648;ENST00000432072_0:5325_ENST00000487865_616:1384;ENST00000356005_0:5053_ENST00000487865_616:1384;ENST00000446046_0:5053_ENST00000487865_616:1384;ENST00000336916_0:5053_ENST00000487865_616:1384;ENST00000357867_0:5053_ENST00000487865_616:1384;ENST00000359671_0:5053_ENST00000487865_616:1384;ENST00000323926_0:5326_ENST00000620924_655:2324;ENST00000323926_0:5326_ENST00000487865_616:1384
SGIP1	ENSG00000118473	R3HDM2	ENSG00000179912	0	1	ENST00000347140_0:356_ENST00000371039_1233:4080;ENST00000402412_0:356_ENST00000371039_1233:4080;ENST00000634871_0:159_ENST00000371039_1233:4080
HAX1	ENSG00000143575	ARF1	ENSG00000143761	0	1	ENST00000483970_0:154_ENST00000541182_2:2006;ENST00000328703_0:252_ENST00000541182_2:2006;ENST00000435087_0:95_ENST00000541182_2:2006;ENST00000532105_0:95_ENST00000541182_2:2006;ENST00000457918_0:174_ENST00000541182_2:2006
HEATR5A	ENSG00000129493	PRKD1	ENSG00000184304	0	1	ENST00000549503_0:185_ENST00000549719_311:598
EPB41L5	ENSG00000115109	RALB	ENSG00000144118	0	1	ENST00000443902_0:134_ENST00000447591_223:558;ENST00000263713_0:206_ENST00000272519_384:2344;ENST00000443902_0:134_ENST00000420510_340:1252;ENST00000443902_0:134_ENST00000272519_384:2344;ENST00000443902_0:134_ENST00000412383_594:981;ENST00000263713_0:206_ENST00000447591_223:558;ENST00000443902_0:134_ENST00000449649_445:667;ENST00000263713_0:206_ENST00000420510_340:1252;ENST00000263713_0:206_ENST00000449649_445:667;ENST00000263713_0:206_ENST00000412383_594:981
TAF11	ENSG00000064995	SLC35E2B	ENSG00000189339	0	1	ENST00000617444_0:1741_ENST00000361288_637:1580;ENST00000611123_0:1407_ENST00000361288_637:1580
DCAF8	ENSG00000132716	DHX9	ENSG00000135829	0	1	ENST00000367549_0:88_ENST00000440682_221:501;ENST00000367549_0:88_ENST00000326837_350:3972;ENST00000367549_0:88_ENST00000407642_248:517;ENST00000367549_0:88_ENST00000610139_458:1607;ENST00000367549_0:88_ENST00000447377_141:728;ENST00000367549_0:88_ENST00000368073_484:4106;ENST00000367549_0:88_ENST00000475733_277:1426;ENST00000367549_0:88_ENST00000368074_202:3824
ARF3	ENSG00000134287	PTMS	ENSG00000159335	0	1	ENST00000619580_0:456_ENST00000541959_16:807;ENST00000309083_0:454_ENST00000541959_16:807
